"","x","y1","y2","diff"
"379",0.678630568197954,0.851851851851852,0.669312169312169,0.182539682539683
"380",0.678618831909262,0.852242744063325,0.66754617414248,0.184696569920844
"381",0.678493538754992,0.852631578947368,0.66578947368421,0.186842105263158
"382",0.676499251043424,0.853018372703412,0.664041994750656,0.188976377952756
"383",0.674110653111711,0.853403141361257,0.662303664921466,0.191099476439791
"384",0.672415273380466,0.85378590078329,0.660574412532637,0.193211488250653
"385",0.672318661003374,0.854166666666667,0.658854166666667,0.1953125
"386",0.672245818655938,0.854545454545454,0.657142857142857,0.197402597402597
"387",0.671786351012997,0.854922279792746,0.655440414507772,0.199481865284974
"388",0.669641691609286,0.855297157622739,0.65374677002584,0.201550387596899
"389",0.669397909892723,0.855670103092783,0.652061855670103,0.20360824742268
